climateID,weatherID,date,jday,hour,temperature,rh,wind,rain,srad
Proj_NE_Weather,Proj_NE_weather,2024-07-29,211,20,31.23,41.6,4.59,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-29,211,21,28.78,48.9,4.27,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-29,211,22,28.1,50.3,4.23,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-29,211,23,27.41,51.9,4.17,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,0,26.73,53.4,4.13,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,1,26.0,55.7,4.07,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,2,25.28,58.0,4.02,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,3,24.56,60.5,3.97,0.2193,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,4,23.59,63.7,3.53,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,5,22.63,67.1,3.21,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,6,21.66,70.7,3.03,0.0,0.1449
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,7,24.2,62.7,2.14,0.0,0.6448
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,8,26.74,55.7,1.64,0.0,1.1389
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,9,29.28,49.6,1.87,0.0,1.7063
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,10,31.9,41.2,1.87,0.0,2.2695
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,11,34.51,34.4,1.91,0.0,2.7628
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,12,37.13,28.6,2.01,0.0,3.0614
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,13,38.14,23.1,2.12,0.0,3.1413
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,14,39.16,18.0,2.39,0.0,3.0316
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,15,40.17,13.4,2.76,0.0,2.8052
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,16,39.85,12.9,2.79,0.0,2.3221
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,17,39.52,12.4,2.82,0.0,1.6467
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,18,39.2,11.9,2.86,0.0,1.0169
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,19,36.65,20.4,1.02,0.0,0.4903
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,20,34.11,31.2,0.94,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,21,31.57,45.0,2.78,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,22,30.27,48.6,3.17,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-30,212,23,28.98,52.4,3.56,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,0,27.68,56.7,3.95,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,1,26.98,58.8,3.89,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,2,26.28,61.0,3.84,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,3,25.59,63.2,3.81,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,4,25.44,63.8,3.59,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,5,25.3,64.5,3.42,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,6,25.16,65.1,3.28,0.0,0.1083
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,7,27.01,60.5,2.18,0.2901,0.5029
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,8,28.87,56.3,1.08,0.0,0.8928
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,9,30.72,52.4,0.15,0.0,1.2109
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,10,32.41,45.3,0.81,0.0,1.6121
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,11,34.09,39.2,1.71,0.0,1.9634
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,12,35.77,33.8,2.63,0.0,2.5826
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,13,36.39,31.0,2.65,0.0,2.65
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,14,37.01,28.4,2.68,0.0,2.5571
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,15,37.63,25.9,2.72,0.0,2.7109
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,16,37.2,25.5,2.83,0.0,2.2425
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,17,36.77,25.0,3.16,0.0,1.5882
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,18,36.35,24.5,3.67,0.0,0.938
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,19,33.12,27.5,3.83,0.0,0.4548
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,20,29.89,30.9,4.06,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,21,26.66,34.7,4.33,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,22,25.65,36.7,3.83,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-07-31,213,23,24.64,38.9,3.34,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,0,23.63,41.2,2.85,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,1,22.37,44.2,2.96,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,2,21.11,47.4,3.13,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,3,19.85,50.9,3.35,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,4,19.2,52.6,3.31,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,5,18.55,54.4,3.29,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,6,17.9,56.3,3.26,0.0,0.1352
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,7,21.02,50.1,2.64,0.0,0.657
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,8,24.15,44.5,2.02,0.0,1.1726
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,9,27.28,39.6,1.4,0.0,1.6377
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,10,29.28,35.0,0.87,0.0,2.142
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,11,31.29,30.9,0.7,0.0,2.6065
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,12,33.29,27.4,1.06,0.0,2.9265
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,13,34.12,25.3,1.51,0.0,3.0384
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,14,34.95,23.3,1.97,0.0,3.0323
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,15,35.79,21.4,2.43,0.0,2.8497
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,16,35.41,21.8,2.64,0.0,2.3239
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,17,35.04,22.2,2.88,0.0,1.6476
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,18,34.67,22.6,3.14,0.0,0.9145
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,19,31.72,27.8,3.46,0.0,0.4389
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,20,28.77,34.3,3.86,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,21,25.82,42.4,4.32,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,22,24.9,44.9,4.09,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-01,214,23,23.98,47.7,3.96,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,0,23.05,50.6,3.95,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,1,22.44,52.6,3.55,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,2,21.83,54.7,3.16,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,3,21.22,56.9,2.78,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,4,21.26,56.3,2.22,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,5,21.31,55.6,1.67,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,6,21.36,55.0,1.12,0.0,0.1254
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,7,23.93,50.0,1.81,0.0,0.6403
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,8,26.5,45.5,2.64,0.0,1.1491
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,9,29.07,41.4,3.5,0.0,1.615
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,10,31.11,35.5,4.04,0.0,2.1144
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,11,33.16,30.4,4.7,0.0,2.574
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,12,35.2,26.0,5.45,0.0,2.8965
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,13,35.86,25.0,5.69,0.0,3.0072
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,14,36.52,24.0,5.93,0.0,3.0007
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,15,37.17,23.1,6.18,0.0,2.8252
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,16,36.72,23.4,6.2,0.0,2.3023
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,17,36.26,23.7,6.23,0.0,1.63
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,18,35.81,23.9,6.26,0.0,0.9112
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,19,32.88,29.3,5.56,0.0,0.4327
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,20,29.94,36.1,4.86,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,21,27.01,44.4,4.16,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,22,25.99,47.2,3.97,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-02,215,23,24.97,50.3,3.8,0.0007,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,0,23.95,53.5,3.66,0.0023,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,1,23.19,56.2,3.4,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,2,22.43,59.1,3.29,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,3,21.67,62.1,3.31,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,4,21.46,63.1,2.95,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,5,21.25,64.0,2.59,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,6,21.05,65.0,2.24,0.0,0.1069
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,7,23.93,54.9,2.13,0.0,0.5761
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,8,26.8,46.6,2.17,0.0,1.0397
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,9,29.68,39.7,2.33,0.0,1.6159
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,10,31.86,34.1,2.68,0.0,2.1175
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,11,34.04,29.3,3.16,0.0,2.579
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,12,36.22,25.3,3.72,0.0,2.903
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,13,36.67,23.8,4.37,0.0,3.014
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,14,37.13,22.5,5.01,0.0,3.0068
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,15,37.58,21.2,5.67,0.0,2.8315
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,16,37.0,21.7,5.37,0.0,2.3056
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,17,36.43,22.2,5.07,0.0,1.63
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,18,35.85,22.8,4.79,0.0,0.9105
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,19,32.84,26.5,4.61,0.0,0.4275
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,20,29.83,31.0,4.45,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,21,26.83,36.3,4.33,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,22,25.69,39.7,4.11,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-03,216,23,24.55,43.4,3.92,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,0,23.42,47.5,3.74,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,1,22.63,50.9,3.61,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,2,21.83,54.6,3.53,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,3,21.04,58.4,3.51,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,4,20.42,61.2,3.13,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,5,19.8,64.2,2.76,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,6,19.17,67.4,2.41,0.0,0.111
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,7,22.96,54.8,2.53,0.0,0.6341
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,8,26.75,44.8,2.7,0.0,1.1509
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,9,30.53,36.9,2.9,0.0,1.5896
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,10,32.8,31.2,4.04,0.0,2.0851
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,11,35.08,26.4,5.17,0.0,2.5407
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,12,37.35,22.4,6.31,0.0,2.795
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,13,38.08,20.7,6.66,0.0,2.9018
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,14,38.81,19.0,7.02,0.0,2.8943
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,15,39.54,17.5,7.39,0.0,2.6345
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,16,39.04,17.8,7.55,0.0,2.1435
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,17,38.54,18.0,7.72,0.0,1.513
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,18,38.04,18.3,7.88,0.0,0.9505
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,19,35.0,21.8,6.81,0.0,0.441
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,20,31.95,26.2,5.74,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,21,28.91,31.5,4.66,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,22,27.8,34.8,4.67,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-04,217,23,26.69,38.4,4.68,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,0,25.59,42.3,4.69,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,1,25.38,43.4,4.72,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,2,25.17,44.6,4.76,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,3,24.97,45.7,4.79,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,4,24.44,47.2,4.81,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,5,23.92,48.8,4.84,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,6,23.4,50.4,4.88,0.0,0.1014
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,7,25.93,43.3,5.67,0.0,0.6173
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,8,28.46,37.4,6.55,0.0,1.1271
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,9,30.99,32.3,7.47,0.0,1.598
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,10,33.36,28.1,5.82,0.0,2.0981
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,11,35.73,24.5,4.39,0.0,2.5578
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,12,38.11,21.4,3.44,0.0,2.8755
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,13,38.34,20.8,1.91,0.0,2.9853
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,14,38.57,20.1,1.66,0.0,2.977
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,15,38.79,19.5,3.04,0.0,2.7938
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,16,37.88,20.6,3.83,0.0,2.2711
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,17,36.97,21.7,4.62,0.0,1.6006
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,18,36.06,22.9,5.41,0.0,0.8803
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,19,32.57,27.8,5.21,0.0,0.4033
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,20,29.08,33.9,5.04,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,21,25.58,41.6,4.88,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,22,23.7,47.6,4.76,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-05,218,23,21.82,54.6,4.7,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,0,19.93,62.7,4.7,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,1,18.39,68.8,4.42,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,2,16.85,75.5,4.16,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,3,15.31,83.1,3.92,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,4,14.33,86.6,3.58,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,5,13.35,90.2,3.24,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,6,12.37,94.0,2.9,0.0,0.0928
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,7,14.91,82.0,2.64,0.0,0.6068
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,8,17.44,71.7,2.43,0.0,1.1144
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,9,19.97,62.9,2.25,0.0,1.4721
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,10,22.81,52.7,2.07,0.0,1.9347
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,11,25.66,44.3,2.34,0.0,2.3597
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,12,28.5,37.4,2.94,0.0,2.6912
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,13,30.04,33.6,3.78,0.0,2.7939
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,14,31.59,30.2,4.63,0.0,2.7855
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,15,33.14,27.2,5.47,0.0,2.7691
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,16,32.84,27.5,5.41,0.0,2.2491
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,17,32.54,27.9,5.35,0.0,1.5825
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,18,32.24,28.3,5.29,0.0,0.8624
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,19,29.52,32.7,4.85,0.0,0.3899
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,20,26.81,37.9,4.49,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,21,24.1,44.1,4.22,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,22,23.25,47.0,4.17,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-06,219,23,22.41,50.0,4.11,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,0,21.56,53.2,4.07,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,1,20.88,56.1,4.16,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,2,20.19,59.2,4.28,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,3,19.51,62.3,4.41,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,4,18.74,66.1,4.18,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,5,17.98,70.1,3.95,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,6,17.21,74.3,3.74,0.0,0.0847
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,7,19.81,65.0,3.96,0.0,0.5992
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,8,22.42,57.0,4.23,0.0,1.1074
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,9,25.02,50.1,4.58,0.0,1.5762
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,10,28.05,41.9,4.1,0.0,2.0735
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,11,31.07,35.2,3.66,0.0,2.5302
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,12,34.1,29.7,3.29,0.0,2.846
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,13,35.65,26.9,2.27,0.0,2.9545
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,14,37.21,24.3,1.25,0.0,2.9448
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,15,38.76,22.0,0.38,0.0,2.7687
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,16,38.1,22.5,0.73,0.0,2.2467
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,17,37.45,23.0,1.77,0.0,1.5782
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,18,36.79,23.5,2.82,0.0,0.8409
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,19,33.77,31.3,3.34,0.0,0.3748
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,20,30.75,41.4,3.88,0.035,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,21,27.72,54.3,4.42,10.1828,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,22,26.39,57.8,5.24,1.4604,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-07,220,23,25.05,61.6,6.07,1.3779,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,0,23.71,65.6,6.9,0.0236,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,1,22.34,67.9,7.43,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,2,20.96,70.3,8.01,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,3,19.58,72.6,8.65,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,4,18.33,77.6,7.96,0.0285,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,5,17.08,83.1,7.29,0.4142,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,6,15.83,89.0,6.64,3.0189,0.0252
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,7,15.5,88.8,6.17,2.4947,0.1943
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,8,15.18,88.6,5.71,0.4743,0.3613
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,9,14.85,88.4,5.27,0.5303,0.4013
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,10,14.84,87.1,4.92,0.1481,0.5285
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,11,14.84,85.6,4.55,0.0,0.6452
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,12,14.83,84.2,4.2,0.0032,0.6899
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,13,15.46,78.4,3.98,0.3475,0.7162
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,14,16.09,73.0,3.77,0.0,0.7136
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,15,16.72,67.9,3.57,0.0,1.0645
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,16,17.02,64.8,3.21,0.0,0.863
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,17,17.33,61.9,2.86,0.0,0.6052
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,18,17.63,59.1,2.54,0.0,0.5665
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,19,16.9,62.5,2.05,0.0,0.2488
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,20,16.16,66.1,1.61,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,21,15.43,69.9,1.25,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,22,15.1,71.3,1.24,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-08,221,23,14.77,72.6,1.59,0.0594,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,0,14.44,74.0,2.14,0.2984,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,1,13.97,75.9,2.18,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,2,13.5,77.8,2.24,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,3,13.02,79.9,2.31,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,4,12.65,82.3,2.15,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,5,12.28,84.8,2.0,0.0061,0.0
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,6,11.91,87.4,1.86,0.438,0.0263
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,7,12.23,85.3,1.58,0.1052,0.2242
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,8,12.56,83.2,1.33,0.6037,0.4197
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,9,12.88,81.1,1.16,0.0,0.4466
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,10,13.57,77.8,0.76,0.0587,0.5887
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,11,14.25,74.7,0.4,0.0,0.719
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,12,14.93,71.7,0.34,0.0,1.0732
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,13,15.38,70.7,0.89,0.0,1.114
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,14,15.83,69.7,1.53,0.0,1.1098
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,15,16.27,68.8,2.19,0.0,1.374
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,16,16.72,67.8,2.54,0.0,1.1128
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,17,17.16,66.8,2.91,0.0,0.7789
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,18,17.6,65.8,3.31,0.0,0.711
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,19,16.26,70.5,3.05,0.0,0.3073
Proj_NE_Weather,Proj_NE_weather,2024-08-09,222,20,14.91,75.6,2.92,0.0,0.0
